Chamado_ID;Quarto_ID;Funcionario_ID;Tipo_Chamado;Prioridade;Data_Abertura;Data_Fechamento;Avaliacao_Atendimento
CHM-5871366;QRT-27801;FUN-76103;Ar-condicionado;Baixa;13/09/2025 06:39;14/09/2025 21:25;3
CHM-7338821;QRT-78055;FUN-22607;Wi-Fi;Alta;2026-05-23;24/05/2026 00:34;4
CHM-9273679;QRT-85687;FUN-10947;TV / Controle;Média;05.11.24;2024-11-05;5
CHM-4395849;QRT-19577;FUN-52793;Frigobar com Defeito;Média;05-09-2025;2025-09-05;5
CHM-6055809;QRT-62407;FUN-71493;Wi-Fi  ;Media;2024-10-06;06-10-2024;5
CHM-3653700;QRT-11218;FUN-76103;Wi-Fi;Média;14/08/2024 23:38;15/08/2024 05:34;5
CHM-1802554;QRT-86467;FUN-18700;Limpeza Extra;Alta;07/02/2025 13:24;07/02/2025 15:06;5
CHM-5991382;QRT-74766;FUN-01568;Frigobar com Defeito;Baixa;04/05/2025 08:08;2025-05-04;3
CHM-3377204;QRT-73232;FUN-67282;TV / Controle;Média;21/10/2024 21:08;22/10/2024 02:03;4
CHM-7895739;QRT-92171;FUN-83865;TV / Controle;Média;2025-04-14;14/04/2025 20:24;5
CHM-7423345;QRT-43330;FUN-34873;Limpeza Extra;Baixa;14/04/2025 08:56;15/04/2025 06:14;5
CHM-1960020;QRT-76575;FUN-08828;TV / Controle;BAIXA;30/09/2025 13:08;30/09/2025 15:54;5
CHM-9122056;QRT-42908;FUN-66580;Ar-condicionado;Baixa;21/09/2025 06:49;22/09/2025 02:07;3
CHM-6362735;QRT-41338;FUN-49013;Ar-condicionado;Baixa;02-09-2025;02/09/2025 20:01;4
CHM-5644500;QRT-28645;FUN-90839;Hidráulica;Média;2025-11-01;01/11/2025 21:40;4
CHM-9881757;QRT-70536;FUN-43763;Hidráulica;Média;10/11/2024 16:18;11/11/2024 00:20;3
CHM-7410728;QRT-39888;FUN-67710;Wi-Fi;Alta;21/05/2025 13:41;21/05/2025 15:13;3
CHM-3233813;QRT-25217;FUN-55799;Fechadura Eletrônica;Média;2026-03-04;2026-03-04;1
CHM-7786128;QRT-75780;FUN-69727;Ar-condicionado;Média;20/12/2024 20:09;21/12/2024 02:35;5
CHM-7132159;QRT-16068;FUN-47371;Ar-condicionado;Alta;08/06/2025 08:10;08/06/2025 08:36;5
CHM-8619781;QRT-81933;FUN-23286;Hidráulica;Média;16/11/2024 18:08;18/11/2024 09:27;2
CHM-7172186;QRT-01345;FUN-87234;Elétrica;Média;21.01.26;21/01/2026 23:46;5
CHM-2013219;QRT-58898;FUN-28577;Limpeza Extra;Baixa;17/08/2024 21:45;19/08/2024 01:27;2
CHM-9146798;QRT-75123;FUN-48683;TV / Controle;Média;07/12/2025 16:01;07/12/2025 19:29;5
CHM-1171352;QRT-02819;FUN-08486;Hidráulica;Baixa;22/10/2025 16:01;23/10/2025 14:14;4
CHM-2983423;QRT-00699;FUN-49170;Limpeza Extra;Baixa;2025-08-19;20-08-2025;4
CHM-6070605;QRT-23373;FUN-22607;Elétrica;Baixa;25/11/2024 12:19;25/11/2024 22:49;5
CHM-3876986;QRT-66170;FUN-28577;Wi-Fi;Média;30/03/2025 21:21;31/03/2025 01:05;5
CHM-7257299;QRT-53040;FUN-92311;Wi-Fi;Baixa;2024-10-05;06/10/2024 14:05;5
CHM-3396592;QRT-54489;FUN-05739;Elétrica;Alta;2025-03-27;27/03/2025 16:32;5
CHM-9862656;QRT-93180;FUN-64755;Fechadura Eletrônica;Alta;26.09.25;2025-09-26;5
CHM-5784413;QRT-47928;FUN-94946;Elétrica;Média;30/08/2024 10:05;30/08/2024 15:39;4
CHM-0332921;QRT-02055;FUN-39946;Hidráulica;Média;01.05.26;02/05/2026 03:38;3
CHM-0793937;QRT-94991;FUN-74014;TV / Controle;Média;02/08/2024 08:36;2024-08-02;3
CHM-0548699;QRT-29485;FUN-73856;TV / Controle;Baixa;24/06/2026 16:54;25/06/2026 06:38;5
CHM-0907724;QRT-81775;FUN-64706;Hidráulica;Média;05/11/2024 14:57;05/11/2024 16:23;5
CHM-3487654;QRT-42819;FUN-05739;Wi-Fi;Média;27-06-2025;28/06/2025 00:55;5
CHM-2343304;QRT-57190;FUN-37715;Limpeza Extra;baixa;2025-11-10;2025-11-11;5
CHM-5076949;QRT-75780;FUN-69727;Limpeza Extra;Média;2024-11-19;19/11/2024 17:56;4
CHM-3714123;QRT-25409;FUN-49013;Wi-Fi;Alta;05/03/2025 13:19;05.03.25;5
CHM-6861887;QRT-64556;FUN-48159;Hidráulica;Média;09-12-2025;2025-12-09;4
CHM-1983585;QRT-78115;FUN-73856;Limpeza Extra;Baixa;08/12/2024 21:02;09/12/2024 16:02;4
CHM-3812214;QRT-02047;FUN-08828;Ar-condicionado;Baixa;16/03/2026 08:17;16-03-2026;5
CHM-2968086;QRT-86467;FUN-89330;Wi-Fi;Alta;10/07/2025 10:11;10/07/2025 11:36;4
CHM-1058191;QRT-15710;FUN-49170;TV / Controle;Alta;01/08/2025 22:27;02/08/2025 01:59;3
CHM-8331024;QRT-63998;FUN-64047;Wi-Fi;Média;26/12/2025 13:29;26.12.25;5
CHM-8256352;QRT-16851;FUN-78820;Elétrica;Média;2025-01-03;03/01/2025 15:53;5
CHM-2210855;QRT-84072;FUN-96106;Ar-condicionado;MÉDIA;10/07/2024 17:08;11/07/2024 01:01;4
CHM-7494390;QRT-10817;FUN-36473;Frigobar com Defeito;Baixa;16/03/2025 08:27;16/03/2025 19:37;4
CHM-1178243;QRT-74691;FUN-05739;Limpeza Extra;Média;29/03/2025 12:57;2025-03-29;5
CHM-2255759;QRT-91628;FUN-52793;Limpeza Extra;Média;07/07/2025 07:47;2025-07-07;5
CHM-3496983;QRT-37672;FUN-05739;Wi-Fi;Alta;08/06/2025 15:23;08/06/2025 15:55;5
CHM-7731379;QRT-59512;FUN-67282;Fechadura Eletrônica;P3;15/12/2024 16:50;16/12/2024 01:28;4
CHM-5510120;QRT-70661;FUN-94946;Hidráulica;Alta;08/02/2026 13:44;08/02/2026 14:18;5
CHM-6446544;QRT-75289;FUN-32345;Ar-condicionado;Média;01/03/2026 10:15;01/03/2026 15:09;4
CHM-6529689;QRT-34396;FUN-47371;Wi-Fi;Alta;24/04/2026 22:42;25/04/2026 02:09;3
CHM-8627964;QRT-15355;FUN-49170;Ar-condicionado;Média;2024-10-09;10/10/2024 00:43;4
CHM-8560343;QRT-53040;FUN-12040;Wi-Fi;Média;08/11/2024 15:21;08/11/2024 22:41;5
CHM-6842497;QRT-74690;FUN-29826;Fechadura Eletrônica;Baixa;20.04.26;22-04-2026;3
CHM-4243699;QRT-78524;FUN-83865;TV / Controle;alta;26/12/2024 21:12;26.12.24;5
CHM-2261272;QRT-34521;FUN-49013;Wi-Fi;Alta;16/11/2025 17:52;16/11/2025 18:22;5
CHM-7011603;QRT-34521;FUN-67282;Ar-condicionado;Baixa;17.09.25;17/09/2025 21:33;4
CHM-2001237;QRT-73451;FUN-34873;Elétrica;Baixa;24/10/2024 13:52;2024-10-24;3
CHM-2899059;QRT-37672;FUN-05739;Limpeza Extra;Alta;28/07/2025 21:45;28/07/2025 22:22;3
CHM-5892712;QRT-02862;FUN-90839;Elétrica;Média;14/12/2024 07:02;14.12.24;5
CHM-4655243;QRT-62109;FUN-02909;Limpeza Extra;Alta;01.02.26;01/02/2026 15:13;4
CHM-5016810;QRT-42819;FUN-05739;TV / Controle;Média;05/09/2025 10:06;05/09/2025 12:40;5
CHM-8210963;QRT-00452;FUN-96106;Elétrica;Alta;28/05/2025 06:51;28/05/2025 09:43;3
CHM-5870038;QRT-73232;FUN-88121;Wi-Fi;Média;17/08/2025 16:22;18.08.25;3
CHM-8938666;QRT-58511;FUN-86194;Wi-Fi;Média;2025-03-12;13/03/2025 02:12;5
CHM-0490472;QRT-03369;FUN-71181;Wi-Fi;Média;23/06/2025 14:22;23/06/2025 17:15;3
CHM-4108848;QRT-84941;FUN-09102;Wi-Fi;Baixa;17/07/2024 16:33;2024-07-17;4
CHM-4806747;QRT-71975;FUN-15784;Wi-Fi;baixa;31/08/2024 22:46;2024-09-01;5
CHM-7877331;QRT-38783;FUN-29826;Limpeza Extra;Baixa;03/03/2025 14:24;05/03/2025 03:54;3
CHM-3028825;QRT-38773;FUN-37715;Limpeza Extra;Média;2025-08-22;22/08/2025 18:47;5
CHM-3223992;QRT-13595;FUN-41540;Wi-Fi;Alta;28/11/2025 06:17;28/11/2025 08:41;3
CHM-0566641;QRT-66083;FUN-71493;TV / Controle;Alta;09/06/2026 18:19;2026-06-09;4
CHM-2606515;QRT-94225;FUN-83865;Fechadura Eletrônica;Baixa;04/01/2025 15:19;05/01/2025 04:26;4
CHM-3198796;QRT-78524;FUN-78820;Ar-condicionado;Alta;14/01/2025 21:33;14-01-2025;1
CHM-7981310;QRT-76736;FUN-65780;Limpeza Extra;Média;2026-02-03;03/02/2026 17:16;5
CHM-5263181;QRT-62284;FUN-71493;Wi-Fi;Baixa;28/09/2025 17:00;28/09/2025 22:10;4
CHM-0307963;QRT-56980;FUN-32345;TV / Controle;Baixa;05.06.26;05/06/2026 18:12;4
CHM-3480991;QRT-54116;FUN-50800;Wi-Fi;Alta;29/07/2024 06:51;29-07-2024;4
CHM-9437491;QRT-40957;FUN-65780;Limpeza Extra;Média;29/01/2025 11:25;29/01/2025 17:59;5
CHM-3934793;QRT-66092;FUN-90839;Frigobar com Defeito;Média;09/10/2025 09:44;09/10/2025 11:31;5
CHM-9601483;QRT-74690;FUN-34873;Limpeza Extra;Média;12.04.26;12/04/2026 22:19;5
CHM-6448783;QRT-62109;FUN-47371;Wi-Fi;Alta;05/11/2024 07:21;05/11/2024 07:55;5
CHM-4115938;QRT-80800;FUN-64706;Hidráulica;Média;30/10/2025 23:51;31/10/2025 03:18;5
CHM-5391911;QRT-04542;FUN-69104;Wi-Fi;Alta;2025-04-10;10/04/2025 20:59;3
CHM-6686797;QRT-68160;FUN-87234;Ar-condicionado;Média;06-02-2025;06/02/2025 13:55;4
CHM-5045540;QRT-89443;FUN-64755;Fechadura Eletrônica;Baixa;10/12/2025 20:40;11/12/2025 09:31;3
CHM-1655977;QRT-40957;FUN-19473;Hidráulica;Alta;10/05/2025 14:59;10/05/2025 16:15;5
CHM-3167857;QRT-13758;FUN-47371;Fechadura Eletrônica;Alta;20/03/2025 21:30;20/03/2025 22:24;4
CHM-7982767;QRT-96428;FUN-10947;Elétrica;Média;21/09/2024 18:33;22/09/2024 10:00;3
CHM-2534950;QRT-73974;FUN-76103;Limpeza Extra;Alta;21/10/2025 07:52;21.10.25;3
CHM-3290467;QRT-54375;FUN-45111;Wi-Fi;Média;30/04/2025 11:08;30/04/2025 17:02;5
CHM-8304557;QRT-00593;FUN-09102;Frigobar com Defeito;Média;22.09.25;22/09/2025 19:04;4
CHM-2980368;QRT-03500;FUN-88121;Ar-condicionado;Alta;14.06.26;14/06/2026 21:43;4
CHM-1008670;QRT-60845;FUN-69727;Hidráulica;Média;27/04/2026 07:05;27/04/2026 18:01;2
CHM-0298524;QRT-45132;FUN-48159;Frigobar com Defeito;Alta;22/12/2024 19:10;22.12.24;5
CHM-9904719;QRT-92964;FUN-57664;Hidráulica;Baixa;28/09/2025 20:40;29-09-2025;5
CHM-3387733;QRT-49331;FUN-08849;Ar-condicionado;Média;05/12/2025 23:16;06/12/2025 09:39;1
CHM-0751929;QRT-92321;FUN-74014;Ar-condicionado;Alta;12.01.26;12/01/2026 17:24;4
CHM-1393631;QRT-81775;FUN-15784;Frigobar com Defeito;Baixa;10/12/2024 06:19;10/12/2024 20:25;5
CHM-6477249;QRT-41338;FUN-15784;TV / Controle;Baixa;27-03-2026;28/03/2026 06:13;4
CHM-8887397;QRT-94862;FUN-48683;Frigobar com Defeito;Baixa;26/08/2025 11:10;26/08/2025 18:33;5
CHM-3492268;QRT-28319;FUN-49170;Ar-condicionado;Alta;27/01/2025 14:50;27/01/2025 15:05;5
CHM-0392883;QRT-61719;FUN-22607;Hidráulica;Média;21/11/2024 17:26;21/11/2024 19:38;5
CHM-7283585;QRT-95712;FUN-16922;Hidráulica;Média;24.10.25;24/10/2025 23:48;3
CHM-4888209;QRT-22585;FUN-86199;Ar-condicionado;Baixa;10/12/2025 17:28;11/12/2025 07:41;5
CHM-6266429;QRT-92384;FUN-64755;Frigobar com Defeito;Alta;30/06/2024 14:18;30/06/2024 15:34;3
CHM-4945902;QRT-64840;FUN-10947;Limpeza Extra;Média;22.09.24;23-09-2024;3
CHM-3592829;QRT-37131;FUN-04670;Frigobar com Defeito;Baixa;22-10-2025;22/10/2025 21:48;5
CHM-7973121;QRT-94556;FUN-21094;TV / Controle;MÉDIA;12/12/2024 17:56;2024-12-13;2
CHM-4185451;QRT-76575;FUN-13975;Ar-condicionado;Baixa;18-08-2025;2025-08-19;5
CHM-7131941;QRT-66125;FUN-92045;Limpeza Extra;MÉDIA;17.10.24;17/10/2024 10:19;4
CHM-5123225;QRT-29393;FUN-07814;TV / Controle;Baixa;17/11/2025 23:32;18/11/2025 06:01;5
CHM-3889859;QRT-59117;FUN-25313;Ar-condicionado;Baixa;2024-08-27;2024-08-28;1
CHM-4433788;QRT-18824;FUN-71493;Hidráulica;Média;11/11/2024 15:08;11/11/2024 21:48;4
CHM-6446920;QRT-37102;FUN-45111;Wi-Fi;Baixa;2025-12-04;04/12/2025 22:00;5
CHM-4520775;QRT-80800;FUN-88121;TV / Controle;Baixa;29/12/2024 20:15;30-12-2024;1
CHM-4104574;QRT-72107;FUN-52793;Hidráulica;Baixa;2025-10-17;17/10/2025 13:04;3
CHM-1090512;QRT-17482;FUN-25313;Limpeza Extra;Baixa;01.11.24;02/11/2024 07:59;5
CHM-3708751;QRT-10607;FUN-57664;Ar-condicionado;Baixa;24/10/2025 20:31;2025-10-27;2
CHM-6612835;QRT-66932;FUN-34079;Ar-condicionado;Baixa;18/03/2026 13:55;18/03/2026 21:28;4
CHM-2200466;QRT-70123;FUN-13975;Limpeza Extra;Média;13/08/2025 19:59;13/08/2025 20:52;5
CHM-7394129;QRT-40957;FUN-19473;Elétrica;Média;13/08/2025 12:11;14/08/2025 04:38;3
CHM-7692561;QRT-70944;FUN-45111;Elétrica;Média;2025-10-30;31.10.25;1
CHM-9975770;QRT-26539;FUN-48159;Hidráulica;Média;23/05/2025 22:24;24/05/2025 02:31;3
CHM-8145409;QRT-81775;FUN-49013;Wi-Fi;Média;2025-11-13;13/11/2025 17:30;5
CHM-1518466;QRT-95618;FUN-08234;TV / Controle;Baixa;11.03.25;11/03/2025 19:10;4
CHM-6234879;QRT-17820;FUN-55799;Elétrica;Média;2025-07-13;14.07.25;2
CHM-1838043;QRT-98233;FUN-09102;TV / Controle;Baixa;08/11/2024 23:38;09.11.24;4
CHM-6969219;QRT-90762;FUN-96106;Elétrica;Alta;25/01/2025 08:17;25/01/2025 09:41;5
CHM-2058397;QRT-83424;FUN-22607;TV  / Controle;Alta;06/01/2025 20:10;06/01/2025 21:00;4
CHM-4143502;QRT-71194;FUN-34873;Wi-Fi;Alta;28/07/2025 11:03;2025-07-28;3
CHM-4574524;QRT-75221;FUN-48683;Limpeza Extra;Média;20/03/2025 08:41;20-03-2025;5
CHM-8063945;QRT-94862;FUN-29826;Ar-condicionado;Baixa;15/07/2025 14:32;17/07/2025 01:27;3
CHM-9800224;QRT-81700;FUN-48159;TV / Controle;Alta;02-02-2025;03/02/2025 00:52;4
CHM-7849535;QRT-54953;FUN-39946;TV / Controle;Baixa;23/04/2026 21:10;24/04/2026 05:42;5
CHM-3784446;QRT-85188;FUN-15867;Wi-Fi;Média;17/05/2025 19:53;18/05/2025 02:13;4
CHM-6795044;QRT-87593;FUN-83865;Hidráulica;Baixa;19.12.24;20/12/2024 10:21;5
CHM-6815400;QRT-13238;FUN-71181;Wi-Fi;Baixa;31/05/2026 14:08;02/06/2026 01:18;3
CHM-6803242;QRT-47168;FUN-92311;TV / Controle;MÉDIA;14-07-2024;14/07/2024 16:52;5
CHM-0253323;QRT-87593;FUN-73856;Fechadura Eletrônica;MÉDIA;25/06/2025 15:24;25-06-2025;4
CHM-1686314;QRT-31340;FUN-18700;Limpeza Extra;Média;25/07/2025 20:28;25/07/2025 23:51;5
CHM-6841501;QRT-57190;FUN-71181;Ar-condicionado;Média;16-05-2025;17/05/2025 00:25;5
CHM-0977194;QRT-61287;FUN-08849;Ar-condicionado;Baixa;2024-07-14;15.07.24;3
CHM-8591822;QRT-01345;FUN-92045;elétrica;Alta;18/12/2024 09:18;2024-12-18;5
CHM-1433268;QRT-61962;FUN-57664;Ar-condicionado;Alta;2026-04-06;06/04/2026 06:41;5
CHM-4897546;QRT-77112;FUN-05739;Wi-Fi;Média;20/11/2025 09:26;20/11/2025 10:37;5
CHM-8962268;QRT-02047;FUN-70436;Ar-condicionado;Baixa;20/08/2024 21:32;21/08/2024 10:46;5
CHM-6972125;QRT-66932;FUN-21094;Ar-condicionado;Baixa;07/06/2026 08:32;08/06/2026 02:18;5
CHM-1176621;QRT-04025;FUN-78820;Wi-Fi;Baixa;17/06/2025 06:00;17/06/2025 08:12;4
CHM-3410245;QRT-63645;FUN-64755;Elétrica;Média;29-07-2025;2025-07-29;5
CHM-9090598;QRT-31095;FUN-36473;Hidráulica;Alta;30-04-2025;30/04/2025 21:30;3
CHM-0060558;QRT-64840;FUN-39946;Limpeza Extra;Média;19/07/2025 20:46;19/07/2025 21:41;3
CHM-3128777;QRT-75123;FUN-69727;Hidráulica;Média;20/08/2024 21:57;21/08/2024 03:23;3
CHM-2842447;QRT-90947;FUN-71181;Ar-condicionado;Baixa;2025-04-23;24/04/2025 12:02;5
CHM-6858204;QRT-71975;FUN-64047;Wi-Fi;Baixa;14/06/2026 22:43;15.06.26;5
CHM-5806511;QRT-62407;FUN-22607;Hidráulica;Alta;04/06/2025 17:23;04/06/2025 18:00;3
CHM-0018680;QRT-26354;FUN-69104;TV / Controle;P2;25/08/2025 14:03;26/08/2025 02:06;2
CHM-3920937;QRT-57190;FUN-37715;TV / Controle;Baixa;10/09/2025 13:55;11/09/2025 08:22;5
CHM-6270450;QRT-63506;FUN-39946;Limpeza Extra;Média;18/03/2025 10:25;18/03/2025 14:38;5
CHM-6051606;QRT-75221;FUN-50800;TV / Controle;Média;12/01/2026 20:43;12/01/2026 23:16;4
CHM-5228821;QRT-75030;FUN-83865;Limpeza Extra;Baixa;03/12/2024 21:55;05/12/2024 04:16;1
CHM-1398376;QRT-42908;FUN-52300;Elétrica;Alta;04/09/2024 06:36;04.09.24;3
CHM-4276231;QRT-29439;FUN-64706;Fechadura Eletrônica;Média;03/05/2025 11:44;03/05/2025 19:43;5
CHM-2917952;QRT-69375;FUN-34873;TV / Controle;Média;11/03/2025 22:12;11/03/2025 23:49;5
CHM-6571812;QRT-41934;FUN-64755;tv / controle;Média;26/04/2026 19:00;26/04/2026 22:55;4
CHM-0488077;QRT-75780;FUN-69727;Ar-condicionado;Média;12/02/2026 07:18;12/02/2026 10:28;5
CHM-7151987;QRT-24594;FUN-25313;Elétrica;Alta;2024-11-06;06-11-2024;3
CHM-3514245;QRT-61962;FUN-64755;Wi-Fi;Baixa;03/06/2026 18:41;04-06-2026;5
CHM-3241468;QRT-51602;FUN-71181;Ar-condicionado;Baixa;02/06/2025 19:16;05/06/2025 17:10;2
CHM-2759667;QRT-11592;FUN-23361;Wi-Fi;Média;15/08/2025 07:39;15/08/2025 09:54;4
CHM-2738622;QRT-75030;FUN-16922;Ar-condicionado;Baixa;28/03/2026 13:20;28/03/2026 16:45;4
CHM-9339225;QRT-40043;FUN-32345;Elétrica;Alta;11/08/2025 16:27;11/08/2025 17:36;4
CHM-5447348;QRT-47628;FUN-81524;Limpeza Extra;Média;27/01/2026 09:37;27/01/2026 18:29;3
CHM-1447922;QRT-55013;FUN-70436;Elétrica;Média;2024-10-01;01/10/2024 17:39;5
CHM-6742547;QRT-51483;FUN-48159;Ar-condicionado;Média;2025-05-05;05/05/2025 23:44;4
CHM-8986638;QRT-66092;FUN-08234;Hidráulica;Media;31/07/2025 15:16;31/07/2025 16:17;5
CHM-3605264;QRT-60661;FUN-52793;Limpeza Extra;Baixa;13/01/2025 23:40;16/01/2025 04:12;2
CHM-2794566;QRT-29485;FUN-83865;Limpeza Extra;Média;02/12/2025 18:55;02.12.25;3
CHM-0819333;QRT-72144;FUN-36473;Elétrica;Alta;01/12/2024 19:22;02/12/2024 01:31;3
CHM-4494118;QRT-83424;FUN-08109;Hidráulica;Alta;06/01/2026 12:14;06/01/2026 13:33;5
CHM-8611034;QRT-86201;FUN-69727;TV / Controle;Baixa;02/01/2026 09:57;02/01/2026 12:50;4
CHM-5811468;QRT-41748;FUN-48159;Elétrica;MÉDIA;26/03/2026 22:36;27/03/2026 01:09;5
CHM-7516132;QRT-26756;FUN-01568;Limpeza Extra;Alta;08/03/2025 12:41;08.03.25;1
CHM-3049855;QRT-81775;FUN-64706;TV / Controle;Baixa;13/05/2026 20:29;14/05/2026 00:50;5
CHM-5506370;QRT-77305;FUN-69727;Frigobar com Defeito;ALTA;28/04/2025 17:10;28/04/2025 17:25;5
CHM-9961542;QRT-16068;FUN-25313;Ar-condicionado;Média;04-07-2024;04-07-2024;5
CHM-7979897;QRT-86536;FUN-76103;Frigobar com Defeito;Alta;2026-03-15;15/03/2026 21:39;3
CHM-3267926;QRT-70123;FUN-87234;TV / Controle;Média;2025-12-24;24-12-2025;4
CHM-3220504;QRT-66092;FUN-41540;TV / Controle;Média;08-08-2025;08/08/2025 12:28;5
CHM-5731288;QRT-25571;FUN-64706;Limpeza Extra;Média;2026-04-02;03.04.26;3
CHM-1911576;QRT-27540;FUN-73856;Wi-Fi;Alta;08/12/2024 09:57;08/12/2024 13:41;1
CHM-3036804;QRT-00087;FUN-71493;Limpeza Extra;P3;29/12/2025 21:50;2025-12-30;5
CHM-3702676;QRT-72144;FUN-23383;Ar-condicionado;Média;2026-01-20;21.01.26;5
CHM-5800150;QRT-34396;FUN-02909;Hidráulica;Média;18/09/2025 06:08;18/09/2025 10:26;5
CHM-9037585;QRT-63645;FUN-57664;Elétrica;Média;25-03-2026;25/03/2026 19:06;3
CHM-9568281;QRT-54953;FUN-08486;Ar-condicionado;Média;2024-07-20;21.07.24;3
CHM-3440898;QRT-80306;FUN-45111;Hidráulica;Média;01/10/2025 14:00;2025-10-01;4
CHM-3329158;QRT-47964;FUN-48683;Ar-condicionado;MÉDIA;19-11-2024;20.11.24;3
CHM-4405457;QRT-78380;FUN-89330;TV / Controle;Média;18/05/2025 07:25;18/05/2025 16:46;3
CHM-9577017;QRT-34396;FUN-25313;Ar-condicionado;Média;20/11/2025 09:21;20/11/2025 11:56;5
CHM-4419062;QRT-64556;FUN-04670;Elétrica;Alta;28/04/2026 16:44;28/04/2026 17:19;4
CHM-3676939;QRT-29439;FUN-88121;TV / Controle;Média;20-07-2024;20/07/2024 09:24;5
CHM-2035176;QRT-77305;FUN-50800;Frigobar com Defeito;Média;03/01/2025 21:34;03.01.25;4
CHM-9915448;QRT-66170;FUN-36473;Elétrica;Média;11/10/2025 12:23;11/10/2025 14:41;5
CHM-3740065;QRT-09785;FUN-76103;Elétrica;Alta;18/04/2025 11:28;18/04/2025 12:27;5
CHM-8519830;QRT-04414;FUN-37715;Wi-Fi;Media;2025-06-16;17/06/2025 01:19;5
CHM-3182360;QRT-16068;FUN-08109;Fechadura Eletrônica;Média;26-12-2025;26/12/2025 23:20;5
CHM-8326503;QRT-16851;FUN-16922;Ar-condicionado;Baixa;27/09/2025 07:43;27/09/2025 18:20;4
CHM-2880457;QRT-76454;FUN-34079;Limpeza Extra;Alta;18/11/2025 15:34;2025-11-18;3
CHM-3770803;QRT-81819;FUN-87234;Ar-condicionado;Baixa;23/05/2026 14:57;24/05/2026 14:50;4
CHM-6388257;QRT-50555;FUN-70436;Limpeza Extra;Média;15/08/2025 06:56;2025-08-16;1
CHM-6840832;QRT-40043;FUN-22027;Limpeza Extra;Média;29/08/2024 19:31;29/08/2024 21:31;5
CHM-4489342;QRT-82654;FUN-25313;Ar-condicionado;Baixa;05/11/2024 22:40;06/11/2024 01:11;4
CHM-9328048;QRT-26280;FUN-49013;WI-FI;Baixa;17/02/2025 17:53;18/02/2025 14:10;4
CHM-0691374;QRT-64840;FUN-39946;Wi-Fi;Média;09/02/2026 16:31;09/02/2026 20:00;5
CHM-7422062;QRT-53917;FUN-22027;Wi-Fi;Alta;03/05/2025 13:11;03/05/2025 14:47;5
CHM-3303245;QRT-69925;FUN-74014;Fechadura Eletrônica;Média;19-09-2024;19/09/2024 18:38;4
CHM-6182984;QRT-02862;FUN-01568;Wi-Fi;Média;2025-06-27;27/06/2025 23:03;1
CHM-4307335;QRT-66932;FUN-92045;Ar-condicionado;Baixa;10/05/2025 23:00;11/05/2025 04:20;4
CHM-9863457;QRT-18531;FUN-08849;Ar-condicionado;Alta;08.09.24;08.09.24;5
CHM-4356672;QRT-26716;FUN-94946;Fechadura Eletrônica;Média;01/10/2024 21:45;02.10.24;5
CHM-7996885;QRT-22076;FUN-21094;Wi-Fi;Média;22/09/2024 14:50;22/09/2024 15:16;5
CHM-9896322;QRT-02047;FUN-55799;TV / Controle;Baixa;23/12/2024 19:51;2024-12-24;3
CHM-8440308;QRT-68160;FUN-34079;TV / Controle;Alta;18.03.25;18/03/2025 15:01;2
CHM-5302730;QRT-06043;FUN-71181;TV / Controle;Média;06/10/2024 19:16;07-10-2024;4
CHM-2201821;QRT-75780;FUN-29826;Ar-condicionado;Baixa;26/05/2025 22:07;28.05.25;2
CHM-3313306;QRT-62109;FUN-25313;Elétrica;Alta;01/01/2026 11:34;01/01/2026 11:58;5
CHM-3389839;QRT-62109;FUN-08109;Wi-Fi;Alta;2025-12-13;14/12/2025 01:03;5
CHM-6559541;QRT-86201;FUN-48683;Elétrica;Alta;29.06.25;29-06-2025;3
CHM-4093070;QRT-56321;FUN-45111;Hidráulica;Média;04/04/2025 21:50;2025-04-05;3
CHM-1404899;QRT-51351;FUN-71493;Frigobar com Defeito;Alta;06/05/2025 22:42;06/05/2025 23:09;5
CHM-0366419;QRT-84941;FUN-09102;Ar-condicionado;Média;30/12/2024 09:40;30/12/2024 22:58;3
CHM-6950939;QRT-53432;FUN-69104;Fechadura Eletrônica;Baixa;2026-02-17;19/02/2026 12:00;2
CHM-1401536;QRT-86536;FUN-45111;Hidráulica;Baixa;25/02/2026 13:08;26-02-2026;4
CHM-6241314;QRT-41356;FUN-52300;Elétrica;Baixa;17/09/2024 21:32;18/09/2024 16:33;4
CHM-5278249;QRT-09785;FUN-52300;Ar-condicionado;Média;14/02/2025 11:35;14/02/2025 15:30;3
CHM-1090359;QRT-86876;FUN-04670;Ar-condicionado;Baixa;22/12/2025 20:01;23/12/2025 00:11;5
CHM-2303508;QRT-02819;FUN-12576;Ar-condicionado;Alta;22-01-2025;22/01/2025 14:57;3
CHM-3323283;QRT-17820;FUN-13975;Wi-Fi;Baixa;14.09.24;18/09/2024 06:15;1
CHM-5675228;QRT-31042;FUN-22607;Elétrica;Média;04/09/2025 10:11;04/09/2025 12:12;4
CHM-4186154;QRT-03446;FUN-04670;Wi-Fi;Alta;22/11/2024 13:12;22-11-2024;5
CHM-8092703;QRT-85329;FUN-08234;Elétrica;Média;01/08/2024 10:13;01-08-2024;5
CHM-5454741;QRT-86959;FUN-09102;Hidráulica;Média;16/03/2026 08:23;17/03/2026 01:55;1
CHM-6822768;QRT-15355;FUN-49170;Wi-Fi;Alta;28/04/2025 10:49;28/04/2025 11:15;4
CHM-8706687;QRT-00593;FUN-09102;TV / Controle;Média;07.09.24;08/09/2024 19:41;1
