Reserva_ID;Quarto_ID;Hospede_ID;Canal_Venda;Data_Reserva;Data_Checkin;Data_Checkout;Qtd_Hospedes;Diaria_Media_Cobrada;Status_Reserva
RSV-05013613;QRT-74428;HSP-532077;OTA BookNow;2026-04-25;2026-07-17;2026-07-20;2;979,54;Confirmada
RSV-52380771;QRT-74428;HSP-401667;OTA BookNow;2026-05-29;2026-07-21;2026-07-24;1;1004,68;Confirmada
RSV-72368649;QRT-74428;HSP-505822;OTA BookNow;2026-04-12;2026-07-25;2026-07-29;1;963,22;Confirmada
RSV-50209147;QRT-74428;HSP-682657;Site Próprio;2026-07-19;2026-07-31;2026-08-07;2;1031,71;Confirmada
RSV-76014018;QRT-74428;HSP-689717;OTA BookNow;2026-05-16;2026-08-08;2026-08-10;1;973,8;Confirmada
RSV-86504891;QRT-74428;HSP-415137;OTA ViajaMais;2026-06-21;2026-08-15;2026-08-18;2;638,94;Confirmada
RSV-50113204;QRT-74428;HSP-768679;Site Próprio;2026-07-15;2026-08-24;2026-08-28;2;588,3;Confirmada
RSV-28519572;QRT-74428;HSP-747317;OTA BookNow;2026-05-25;2026-08-31;2026-09-03;1;950,97;Cancelada
RSV-72156685;QRT-74428;HSP-845975;OTA ViajaMais;2026-06-13;2026-09-07;2026-09-12;1;491,15;Confirmada
RSV-42464286;QRT-74428;HSP-213825;OTA BookNow;2026-05-28;2026-09-12;2026-09-17;1;774,04;Confirmada
RSV-57387218;QRT-74428;HSP-308526;OTA BookNow;2026-08-23;2026-09-19;2026-09-24;2;543,79;Confirmada
RSV-15273331;QRT-74428;HSP-461328;Balcão;2026-09-26;2026-09-26;2026-10-03;1;588,97;Confirmada
RSV-13703202;QRT-31930;HSP-463559;OTA BookNow;2024-06-07;2024-07-12;2024-07-15;2;1687,8;Check-out Realizado
RSV-00567810;QRT-31930;HSP-488916;OTA ViajaMais;2024-04-03;2024-07-19;2024-07-21;3;1412,07;Check-out Realizado
RSV-17386403;QRT-31930;HSP-031150;Site Próprio;2024-05-25;2024-07-21;2024-07-26;1;1578,4;Check-out Realizado
RSV-01787651;QRT-31930;HSP-570290;Balcão;2024-07-27;2024-07-27;2024-07-29;3;1948,93;Check-out Realizado
RSV-85013104;QRT-31930;HSP-190768;Site Próprio;2024-06-07;2024-08-02;2024-08-06;2;1532,62;Check-out Realizado
RSV-50876499;QRT-31930;HSP-532400;Balcão;2024-08-09;2024-08-09;2024-08-14;2;1103,5;Check-out Realizado
RSV-41792618;QRT-31930;HSP-513085;Site Próprio;2024-05-29;2024-08-23;2024-08-26;2;865,86;Check-out Realizado
RSV-10413786;QRT-31930;HSP-473092;OTA BookNow;2024-05-06;2024-08-30;2024-09-04;3;898,12;Check-out Realizado
RSV-61843951;QRT-31930;HSP-195007;Site Próprio;2024-08-20;2024-09-08;2024-09-11;3;665,58;Check-out Realizado
RSV-33720128;QRT-31930;HSP-363936;OTA BookNow;2024-06-04;2024-09-20;2024-09-23;1;599,63;Check-out Realizado
RSV-89974227;QRT-31930;HSP-729040;Central Telefônica;2024-09-09;2024-09-25;2024-09-29;3;621,06;Check-out Realizado
RSV-36168045;QRT-31930;HSP-423756;Agência de Turismo;2024-09-21;2024-10-06;2024-10-08;1;767,79;Check-out Realizado
RSV-82523154;QRT-31930;HSP-084285;OTA BookNow;2024-09-14;2024-10-11;2024-10-18;3;629,19;Check-out Realizado
RSV-26585288;QRT-31930;HSP-800846;Agência de Turismo;2024-09-01;2024-10-25;2024-10-28;2;1169,77;Check-out Realizado
RSV-35915542;QRT-31930;HSP-956003;OTA BookNow;2024-10-05;2024-10-29;2024-11-02;1;675,67;Check-out Realizado
RSV-65507401;QRT-31930;HSP-121103;Balcão;2024-11-05;2024-11-05;2024-11-10;3;1919,99;Check-out Realizado
RSV-03716622;QRT-31930;HSP-575840;Site Próprio;2024-08-28;2024-11-15;2024-11-22;1;961,43;Check-out Realizado
RSV-98116790;QRT-31930;HSP-610357;OTA BookNow;2024-11-05;2024-11-22;2024-11-29;1;1594,97;Cancelada
RSV-59721615;QRT-31930;HSP-932481;OTA BookNow;2024-08-26;2024-12-06;2024-12-13;2;1359,62;Check-out Realizado
RSV-28837594;QRT-31930;HSP-377376;Agência de Turismo;2024-06-21;2024-12-14;2024-12-17;3;1469,37;Check-out Realizado
RSV-54558464;QRT-31930;HSP-630342;OTA BookNow;2024-12-17;2024-12-21;2024-12-23;1;1071,76;Cancelada
RSV-48129964;QRT-31930;HSP-458549;OTA BookNow;2024-12-06;2024-12-28;2025-01-02;1;1122,2;Check-out Realizado
RSV-33454987;QRT-31930;HSP-866032;Agência de Turismo;2024-12-13;2025-01-03;2025-01-07;1;1585,45;Check-out Realizado
RSV-05863119;QRT-31930;HSP-515626;OTA BookNow;2024-10-04;2025-01-14;2025-01-18;2;625,01;Check-out Realizado
RSV-54876340;QRT-31930;HSP-732626;OTA BookNow;2024-12-30;2025-01-21;2025-01-24;3;1494,3;Check-out Realizado
RSV-95112335;QRT-31930;HSP-215184;OTA BookNow;2024-12-14;2025-01-26;2025-01-29;2;1402,84;Check-out Realizado
RSV-30819043;QRT-31930;HSP-925067;OTA BookNow;2024-11-11;2025-01-31;2025-02-03;3;664,0;Check-out Realizado
RSV-18291729;QRT-31930;HSP-349869;Site Próprio;2025-01-26;2025-02-12;2025-02-16;1;643,51;Check-out Realizado
RSV-44643556;QRT-31930;HSP-577858;Balcão;2025-02-21;2025-02-21;2025-02-24;2;797,76;Check-out Realizado
RSV-77042850;QRT-31930;HSP-499668;OTA ViajaMais;2024-11-12;2025-02-28;2025-03-03;1;547,63;Check-out Realizado
RSV-92843301;QRT-31930;HSP-932481;OTA ViajaMais;2025-02-18;2025-03-08;2025-03-15;2;562,83;Check-out Realizado
RSV-69772743;QRT-31930;HSP-360885;Agência de Turismo;2024-11-14;2025-03-21;2025-03-25;3;1107,09;Check-out Realizado
RSV-03284044;QRT-31930;HSP-489910;Central Telefônica;2025-03-02;2025-03-28;2025-03-30;3;628,19;Check-out Realizado
RSV-44339271;QRT-31930;HSP-686533;OTA ViajaMais;2025-03-23;2025-04-04;2025-04-11;1;643,88;Check-out Realizado
RSV-78355407;QRT-31930;HSP-811999;Central Telefônica;2025-03-14;2025-04-13;2025-04-16;3;1193,05;Check-out Realizado
RSV-97894581;QRT-31930;HSP-951242;Agência de Turismo;2025-02-27;2025-04-25;2025-04-29;1;583,42;Check-out Realizado
RSV-13591672;QRT-31930;HSP-103125;OTA ViajaMais;2025-02-26;2025-05-09;2025-05-13;2;533,43;Check-out Realizado
RSV-37277081;QRT-31930;HSP-423283;OTA ViajaMais;2025-01-23;2025-05-14;2025-05-18;1;674,14;Check-out Realizado
RSV-64843010;QRT-31930;HSP-274429;OTA ViajaMais;2025-03-30;2025-05-23;2025-05-28;1;894,52;Check-out Realizado
RSV-25743934;QRT-31930;HSP-581475;OTA BookNow;2025-04-19;2025-05-30;2025-06-03;3;747,26;Check-out Realizado
RSV-95982890;QRT-31930;HSP-688675;OTA ViajaMais;2025-03-11;2025-06-13;2025-06-18;2;915,9;Cancelada
RSV-69253543;QRT-31930;HSP-941033;OTA BookNow;2025-03-27;2025-06-20;2025-06-23;3;961,4;Check-out Realizado
RSV-74029586;QRT-31930;HSP-174404;Balcão;2025-06-28;2025-06-28;2025-07-03;1;1164,06;Check-out Realizado
RSV-22891304;QRT-31930;HSP-087393;OTA BookNow;2025-06-15;2025-07-05;2025-07-07;2;1495,5;Cancelada
RSV-52192419;QRT-31930;HSP-937247;OTA BookNow;2025-07-07;2025-07-10;2025-07-17;3;1608,1;Check-out Realizado
RSV-57542157;QRT-31930;HSP-757522;OTA BookNow;2025-05-12;2025-07-19;2025-07-22;2;1584,28;Check-out Realizado
RSV-55086349;QRT-31930;HSP-761190;Site Próprio;2025-06-28;2025-07-23;2025-07-26;1;1569,81;Check-out Realizado
RSV-64356830;QRT-31930;HSP-808801;Site Próprio;2025-05-21;2025-07-27;2025-07-30;3;1429,09;Check-out Realizado
RSV-67582182;QRT-31930;HSP-822887;Balcão;2025-08-02;2025-08-02;2025-08-05;2;1774,59;No-Show
RSV-92661964;QRT-31930;HSP-243185;OTA BookNow;2025-06-01;2025-08-10;2025-08-15;1;860,08;Check-out Realizado
RSV-54827628;QRT-31930;HSP-569136;OTA BookNow;2025-08-06;2025-08-15;2025-08-19;1;1496,98;Check-out Realizado
RSV-29483139;QRT-31930;HSP-048709;Agência de Turismo;2025-04-05;2025-08-22;2025-08-26;3;808,16;Check-out Realizado
RSV-63845923;QRT-31930;HSP-731979;OTA BookNow;2025-06-24;2025-09-01;2025-09-04;3;809,43;Check-out Realizado
RSV-11735672;QRT-31930;HSP-621769;Balcão;2025-09-11;2025-09-11;2025-09-14;2;936,61;Check-out Realizado
RSV-64104570;QRT-31930;HSP-435544;OTA BookNow;2025-08-09;2025-09-20;2025-09-23;2;783,77;Cancelada
RSV-32856998;QRT-31930;HSP-567555;OTA BookNow;2025-09-03;2025-09-30;2025-10-07;3;604,78;Check-out Realizado
RSV-58495160;QRT-31930;HSP-342923;Site Próprio;2025-07-22;2025-10-17;2025-10-19;3;628,39;Cancelada
RSV-99787250;QRT-31930;HSP-743659;Site Próprio;2025-07-31;2025-10-24;2025-10-27;1;730,92;Check-out Realizado
RSV-13898007;QRT-31930;HSP-841439;OTA BookNow;2025-07-10;2025-10-31;2025-11-02;2;658,03;Check-out Realizado
RSV-65024417;QRT-31930;HSP-483168;OTA ViajaMais;2025-09-28;2025-11-07;2025-11-11;2;925,18;Check-out Realizado
RSV-54739707;QRT-31930;HSP-794879;Site Próprio;2025-08-21;2025-11-18;2025-11-22;2;669,64;Check-out Realizado
RSV-81751364;QRT-31930;HSP-296363;OTA BookNow;2025-09-05;2025-11-28;2025-12-01;3;1451,51;Check-out Realizado
RSV-62896524;QRT-31930;HSP-678317;OTA BookNow;2025-11-14;2025-12-04;2025-12-07;1;1069,62;Check-out Realizado
RSV-25235146;QRT-31930;HSP-734049;OTA BookNow;2025-12-04;2025-12-10;2025-12-15;2;1411,43;Check-out Realizado
RSV-27513758;QRT-31930;HSP-939261;Site Próprio;2025-10-07;2025-12-19;2025-12-23;1;976,34;Check-out Realizado
RSV-71689572;QRT-31930;HSP-259069;OTA ViajaMais;2025-09-06;2025-12-28;2025-12-31;3;915,67;Check-out Realizado
RSV-64081548;QRT-31930;HSP-822887;Balcão;2026-01-02;2026-01-02;2026-01-07;1;1845,14;Check-out Realizado
RSV-73835000;QRT-31930;HSP-284718;Site Próprio;2025-12-23;2026-01-11;2026-01-15;3;755,63;Check-out Realizado
RSV-31193738;QRT-31930;HSP-215788;Site Próprio;2025-12-04;2026-01-17;2026-01-24;2;920,89;Check-out Realizado
RSV-24845898;QRT-31930;HSP-435544;OTA BookNow;2026-01-16;2026-01-24;2026-01-28;2;1524,33;Check-out Realizado
RSV-94243509;QRT-31930;HSP-220805;OTA ViajaMais;2025-11-29;2026-01-30;2026-02-03;1;700,95;Check-out Realizado
RSV-39052726;QRT-31930;HSP-276461;OTA BookNow;2025-12-09;2026-02-11;2026-02-14;2;590,79;Check-out Realizado
RSV-97018235;QRT-31930;HSP-548169;Agência de Turismo;2025-12-10;2026-02-14;2026-02-21;3;1127,57;Check-out Realizado
RSV-75587291;QRT-31930;HSP-627137;Site Próprio;2026-01-31;2026-02-22;2026-02-24;3;1186,53;Check-out Realizado
RSV-03093526;QRT-31930;HSP-957582;OTA BookNow;2025-12-28;2026-02-27;2026-03-06;2;584,1;Check-out Realizado
RSV-35052734;QRT-31930;HSP-331575;OTA BookNow;2026-01-28;2026-03-10;2026-03-14;1;1120,04;Check-out Realizado
RSV-50740143;QRT-31930;HSP-082152;OTA ViajaMais;2025-11-27;2026-03-15;2026-03-22;1;1113,04;Check-out Realizado
RSV-49971048;QRT-31930;HSP-665101;OTA BookNow;2026-03-11;2026-03-24;2026-03-26;2;722,44;Check-out Realizado
RSV-49691698;QRT-31930;HSP-519944;Central Telefônica;2026-03-20;2026-04-03;2026-04-06;1;737,75;Check-out Realizado
RSV-05832738;QRT-31930;HSP-373419;Agência de Turismo;2025-11-28;2026-04-17;2026-04-20;3;561,65;Check-out Realizado
RSV-74039942;QRT-31930;HSP-174678;Site Próprio;2026-02-11;2026-04-25;2026-04-27;2;599,8;Check-out Realizado
RSV-23432861;QRT-31930;HSP-103125;Balcão;2026-05-01;2026-05-01;2026-05-04;3;655,37;Check-out Realizado
RSV-10184016;QRT-31930;HSP-922115;Agência de Turismo;2026-03-23;2026-05-08;2026-05-15;2;718,15;Check-out Realizado
RSV-09487831;QRT-31930;HSP-115485;OTA ViajaMais;2026-02-21;2026-05-17;2026-05-20;3;1344,84;Check-out Realizado
RSV-38904598;QRT-31930;HSP-181875;Agência de Turismo;2025-12-02;2026-05-29;2026-06-01;2;626,28;Check-out Realizado
RSV-94197067;QRT-31930;HSP-945467;OTA BookNow;2026-03-11;2026-06-05;2026-06-10;3;924,04;Check-out Realizado
RSV-89174073;QRT-31930;HSP-346496;OTA BookNow;2026-03-11;2026-06-12;2026-06-17;2;967,34;Check-out Realizado
RSV-34032601;QRT-31930;HSP-343034;Site Próprio;2026-03-31;2026-06-20;2026-06-24;2;990,76;Check-out Realizado
RSV-19801808;QRT-31930;HSP-358794;Balcão;2026-06-25;2026-06-25;2026-06-28;1;1257,39;Check-out Realizado
RSV-95451755;QRT-31930;HSP-458347;Balcão;2026-06-29;2026-06-29;2026-07-01;2;1541,83;Hospedado
RSV-02159247;QRT-31930;HSP-048769;OTA ViajaMais;2026-05-10;2026-07-02;2026-07-05;1;1645,97;Confirmada
RSV-27409519;QRT-31930;HSP-422348;OTA ViajaMais;2026-04-28;2026-07-05;2026-07-10;1;1512,72;Confirmada
RSV-61323388;QRT-31930;HSP-378783;Site Próprio;2026-07-10;2026-07-11;2026-07-14;3;1750,09;Cancelada
RSV-48727245;QRT-31930;HSP-502580;OTA BookNow;2026-06-14;2026-07-17;2026-07-20;2;1358,26;Cancelada
RSV-54296492;QRT-31930;HSP-551137;Central Telefônica;2026-07-10;2026-07-21;2026-07-24;1;1572,76;Confirmada
RSV-29368127;QRT-31930;HSP-551515;Site Próprio;2026-06-09;2026-07-24;2026-07-27;2;1616,41;Confirmada
RSV-06802987;QRT-31930;HSP-040784;Agência de Turismo;2026-02-03;2026-07-27;2026-08-01;2;1466,12;Confirmada
RSV-80223943;QRT-31930;HSP-731447;OTA BookNow;2026-04-11;2026-08-01;2026-08-03;1;1485,04;Confirmada
RSV-96283717;QRT-31930;HSP-230752;OTA ViajaMais;2026-04-17;2026-08-04;2026-08-11;3;956,22;Confirmada
RSV-16221093;QRT-31930;HSP-051661;Site Próprio;2026-06-17;2026-08-17;2026-08-20;2;803,92;Confirmada
RSV-10267733;QRT-31930;HSP-930781;OTA BookNow;2026-06-19;2026-08-21;2026-08-24;1;1145,0;Confirmada
RSV-72115625;QRT-31930;HSP-092688;OTA BookNow;2026-08-24;2026-08-28;2026-08-31;1;1064,74;Confirmada
RSV-05101391;QRT-31930;HSP-244266;Site Próprio;2026-07-18;2026-09-04;2026-09-08;1;934,17;Confirmada
RSV-74846111;QRT-31930;HSP-418068;OTA BookNow;2026-06-23;2026-09-18;2026-09-22;3;592,39;Confirmada
RSV-36146172;QRT-31930;HSP-942417;Site Próprio;2026-06-30;2026-09-25;2026-09-29;1;519,17;Confirmada
RSV-31059292;QRT-87593;HSP-612967;Site Próprio;2024-05-04;2024-07-04;2024-07-09;2;652,07;Check-out Realizado
RSV-04896908;QRT-87593;HSP-069724;OTA BookNow;2024-03-24;2024-07-11;2024-07-14;2;734,03;Check-out Realizado
RSV-07268959;QRT-87593;HSP-037207;Balcão;2024-07-19;2024-07-19;2024-07-23;2;1002,9;Check-out Realizado
RSV-03985542;QRT-87593;HSP-037093;Balcão;2024-07-25;2024-07-25;2024-07-28;2;943,65;Cancelada
RSV-60435932;QRT-87593;HSP-554495;OTA BookNow;2024-06-11;2024-07-29;2024-08-02;2;875,83;Check-out Realizado
RSV-97029198;QRT-87593;HSP-606099;OTA BookNow;2024-06-17;2024-08-05;2024-08-08;2;789,08;Check-out Realizado
RSV-11053153;QRT-87593;HSP-359801;OTA BookNow;2024-04-13;2024-08-09;2024-08-13;1;610,82;Check-out Realizado
RSV-97531615;QRT-87593;HSP-742487;Site Próprio;2024-08-08;2024-08-13;2024-08-16;2;513,92;Check-out Realizado
RSV-16357197;QRT-87593;HSP-122488;Site Próprio;2024-07-18;2024-08-19;2024-08-23;1;825,56;Check-out Realizado
RSV-34149709;QRT-87593;HSP-369756;OTA BookNow;2024-06-08;2024-08-26;2024-08-28;1;751,65;Check-out Realizado
RSV-50499187;QRT-87593;HSP-488927;Agência de Turismo;2024-06-30;2024-08-30;2024-09-03;2;427,54;Check-out Realizado
RSV-48446264;QRT-87593;HSP-672967;OTA BookNow;2024-06-30;2024-09-12;2024-09-19;1;310,18;Check-out Realizado
RSV-42239635;QRT-87593;HSP-651276;OTA BookNow;2024-08-15;2024-09-27;2024-09-29;1;405,65;No-Show
RSV-05291437;QRT-87593;HSP-976306;Site Próprio;2024-07-17;2024-10-04;2024-10-08;1;365,62;Check-out Realizado
RSV-64317419;QRT-87593;HSP-395733;OTA BookNow;2024-10-03;2024-10-11;2024-10-15;2;360,64;Check-out Realizado
RSV-16140405;QRT-87593;HSP-037531;Central Telefônica;2024-10-08;2024-10-18;2024-10-21;2;320,57;Check-out Realizado
RSV-01773056;QRT-87593;HSP-693128;OTA BookNow;2024-09-26;2024-10-25;2024-10-29;1;373,68;Check-out Realizado
RSV-98331412;QRT-87593;HSP-370972;Central Telefônica;2024-10-10;2024-11-03;2024-11-07;2;346,51;Check-out Realizado
RSV-50846444;QRT-87593;HSP-686533;Balcão;2024-11-08;2024-11-08;2024-11-13;1;574,94;Check-out Realizado
RSV-70409562;QRT-87593;HSP-019086;Agência de Turismo;2024-06-08;2024-11-15;2024-11-17;2;395,04;Check-out Realizado
RSV-06421734;QRT-87593;HSP-210835;OTA BookNow;2024-10-16;2024-11-19;2024-11-22;1;528,16;Check-out Realizado
RSV-12710449;QRT-87593;HSP-569161;OTA ViajaMais;2024-10-07;2024-11-22;2024-11-24;2;815,9;Check-out Realizado
RSV-60802827;QRT-87593;HSP-647432;OTA BookNow;2024-10-07;2024-11-29;2024-12-03;1;532,51;Check-out Realizado
RSV-33400360;QRT-87593;HSP-765216;Balcão;2024-12-04;2024-12-04;2024-12-07;2;569,44;Check-out Realizado
RSV-34188101;QRT-87593;HSP-938340;Agência de Turismo;2024-06-20;2024-12-08;2024-12-15;2;789,93;Check-out Realizado
RSV-85727801;QRT-87593;HSP-425691;OTA BookNow;2024-10-09;2024-12-15;2024-12-19;1;652,1;Check-out Realizado
RSV-41212716;QRT-87593;HSP-288973;Agência de Turismo;2024-11-20;2024-12-22;2024-12-24;1;659,03;Check-out Realizado
RSV-81858507;QRT-87593;HSP-276626;OTA ViajaMais;2024-09-26;2024-12-28;2024-12-30;2;490,22;Check-out Realizado
RSV-59757229;QRT-87593;HSP-960097;Balcão;2024-12-30;2024-12-30;2025-01-01;1;912,35;Check-out Realizado
RSV-20977085;QRT-87593;HSP-603373;Site Próprio;2024-11-03;2025-01-04;2025-01-07;1;648,35;Check-out Realizado
RSV-22288963;QRT-87593;HSP-213099;Site Próprio;2024-11-05;2025-01-17;2025-01-21;2;320,82;Check-out Realizado
RSV-08280977;QRT-87593;HSP-221821;Agência de Turismo;2024-12-17;2025-01-27;2025-02-03;2;318,46;Check-out Realizado
RSV-64666550;QRT-87593;HSP-162374;Central Telefônica;2025-01-28;2025-02-10;2025-02-13;2;342,5;Check-out Realizado
RSV-48742524;QRT-87593;HSP-730222;Central Telefônica;2025-01-17;2025-02-14;2025-02-19;2;403,91;Check-out Realizado
RSV-67461651;QRT-87593;HSP-844929;Site Próprio;2025-02-16;2025-02-24;2025-02-27;1;305,21;Check-out Realizado
RSV-64258008;QRT-87593;HSP-672086;OTA ViajaMais;2024-12-23;2025-03-04;2025-03-08;2;367,81;Check-out Realizado
RSV-24477547;QRT-87593;HSP-988027;Balcão;2025-03-10;2025-03-10;2025-03-15;1;718,92;Check-out Realizado
RSV-06830295;QRT-87593;HSP-440774;Site Próprio;2024-12-23;2025-03-21;2025-03-25;2;531,32;Check-out Realizado
RSV-81507940;QRT-87593;HSP-948787;OTA BookNow;2024-12-17;2025-03-31;2025-04-03;2;272,47;Check-out Realizado
RSV-47799992;QRT-87593;HSP-320285;Balcão;2025-04-11;2025-04-11;2025-04-15;1;484,4;Check-out Realizado
RSV-35195375;QRT-87593;HSP-069208;Site Próprio;2025-04-10;2025-04-18;2025-04-22;1;320,28;Check-out Realizado
RSV-29498276;QRT-87593;HSP-705427;OTA ViajaMais;2025-04-07;2025-04-26;2025-04-30;2;316,33;Check-out Realizado
RSV-37573331;QRT-87593;HSP-770001;OTA ViajaMais;2025-04-15;2025-05-02;2025-05-04;1;308,98;Check-out Realizado
RSV-57312746;QRT-87593;HSP-394776;Central Telefônica;2025-04-14;2025-05-10;2025-05-17;2;469,53;Check-out Realizado
RSV-39017170;QRT-87593;HSP-949432;Balcão;2025-05-19;2025-05-19;2025-05-21;2;879,54;Check-out Realizado
RSV-34861495;QRT-87593;HSP-533148;Central Telefônica;2025-05-06;2025-05-30;2025-06-01;2;411,69;Check-out Realizado
RSV-12332117;QRT-87593;HSP-596011;OTA BookNow;2025-03-21;2025-06-04;2025-06-11;1;613,25;Cancelada
RSV-21770932;QRT-87593;HSP-434886;Site Próprio;2025-04-24;2025-06-15;2025-06-17;2;523,15;Check-out Realizado
RSV-92047468;QRT-87593;HSP-895991;Site Próprio;2025-04-15;2025-06-19;2025-06-26;2;478,53;Check-out Realizado
RSV-50090832;QRT-87593;HSP-549985;Central Telefônica;2025-06-21;2025-06-28;2025-07-01;2;728,56;Check-out Realizado
RSV-18109020;QRT-87593;HSP-950601;Agência de Turismo;2025-02-05;2025-07-04;2025-07-09;1;649,66;Check-out Realizado
RSV-16099222;QRT-87593;HSP-378301;OTA ViajaMais;2025-05-28;2025-07-12;2025-07-17;1;798,01;Check-out Realizado
RSV-58331288;QRT-87593;HSP-513754;Site Próprio;2025-06-15;2025-07-18;2025-07-25;2;816,85;Cancelada
RSV-65939098;QRT-87593;HSP-485493;Central Telefônica;2025-07-07;2025-07-26;2025-07-30;1;870,02;Check-out Realizado
RSV-50979347;QRT-87593;HSP-314145;Balcão;2025-08-01;2025-08-01;2025-08-03;1;977,97;Check-out Realizado
RSV-83996403;QRT-87593;HSP-938960;OTA BookNow;2025-07-10;2025-08-08;2025-08-10;1;651,58;Check-out Realizado
RSV-19854379;QRT-87593;HSP-443277;Site Próprio;2025-06-21;2025-08-14;2025-08-17;1;626,38;Check-out Realizado
RSV-18360602;QRT-87593;HSP-092468;Site Próprio;2025-07-30;2025-08-18;2025-08-25;1;629,19;Check-out Realizado
RSV-54555860;QRT-87593;HSP-797998;OTA BookNow;2025-07-01;2025-08-28;2025-08-30;1;465,0;Check-out Realizado
RSV-42891377;QRT-87593;HSP-372323;Site Próprio;2025-07-30;2025-09-01;2025-09-06;2;855,33;Check-out Realizado
RSV-21991092;QRT-87593;HSP-296761;Agência de Turismo;2025-07-06;2025-09-09;2025-09-16;2;687,03;Check-out Realizado
RSV-67592658;QRT-87593;HSP-176776;Site Próprio;2025-07-06;2025-09-26;2025-09-30;2;290,9;Check-out Realizado
RSV-53169466;QRT-87593;HSP-434738;Agência de Turismo;2025-07-01;2025-10-03;2025-10-05;2;300,76;Check-out Realizado
RSV-81182379;QRT-87593;HSP-318780;OTA ViajaMais;2025-09-11;2025-10-06;2025-10-10;2;474,57;Check-out Realizado
RSV-50836901;QRT-87593;HSP-206205;OTA ViajaMais;2025-09-29;2025-10-17;2025-10-20;1;700,07;Cancelada
RSV-45131529;QRT-87593;HSP-243185;Site Próprio;2025-08-31;2025-10-24;2025-10-27;1;360,76;Check-out Realizado
RSV-93166320;QRT-87593;HSP-431820;OTA BookNow;2025-10-12;2025-10-31;2025-11-02;1;383,67;Check-out Realizado
RSV-11333774;QRT-87593;HSP-396905;OTA BookNow;2025-07-21;2025-11-07;2025-11-09;2;510,02;Check-out Realizado
RSV-07570990;QRT-87593;HSP-992097;Agência de Turismo;2025-06-02;2025-11-14;2025-11-18;1;480,28;Check-out Realizado
RSV-92809105;QRT-87593;HSP-438412;Site Próprio;2025-11-22;2025-11-25;2025-11-28;2;405,17;Check-out Realizado
RSV-85313714;QRT-87593;HSP-330640;Balcão;2025-11-30;2025-11-30;2025-12-04;1;981,04;Check-out Realizado
RSV-71772783;QRT-87593;HSP-103125;Site Próprio;2025-11-13;2025-12-12;2025-12-19;2;635,08;Check-out Realizado
RSV-32254401;QRT-87593;HSP-015438;OTA ViajaMais;2025-09-30;2025-12-20;2025-12-24;1;814,27;Check-out Realizado
RSV-39766338;QRT-87593;HSP-364022;Balcão;2025-12-24;2025-12-24;2025-12-29;2;631,85;Check-out Realizado
RSV-25933081;QRT-87593;HSP-169773;Agência de Turismo;2025-10-19;2025-12-30;2026-01-06;2;729,75;Check-out Realizado
RSV-70924750;QRT-87593;HSP-638363;Site Próprio;2026-01-07;2026-01-08;2026-01-10;2;402,91;Check-out Realizado
RSV-27342995;QRT-87593;HSP-144849;OTA BookNow;2025-09-17;2026-01-10;2026-01-13;1;729,23;Check-out Realizado
RSV-20607984;QRT-87593;HSP-370579;OTA BookNow;2025-12-11;2026-01-16;2026-01-18;1;324,86;Check-out Realizado
RSV-75529469;QRT-87593;HSP-169463;Site Próprio;2026-01-19;2026-01-23;2026-01-28;2;485,56;Check-out Realizado
RSV-14097756;QRT-87593;HSP-014761;Central Telefônica;2026-01-20;2026-02-06;2026-02-13;2;374,81;Cancelada
RSV-27388037;QRT-87593;HSP-551845;OTA BookNow;2025-12-12;2026-02-13;2026-02-15;2;521,65;Check-out Realizado
RSV-38174814;QRT-87593;HSP-331980;OTA BookNow;2026-02-04;2026-02-22;2026-02-24;1;395,5;Check-out Realizado
RSV-86694776;QRT-87593;HSP-068229;OTA ViajaMais;2026-01-15;2026-02-28;2026-03-03;2;306,61;Cancelada
RSV-59825377;QRT-87593;HSP-408914;OTA BookNow;2026-02-26;2026-03-13;2026-03-15;1;342,96;Check-out Realizado
RSV-82276282;QRT-87593;HSP-935086;Site Próprio;2026-01-15;2026-03-20;2026-03-22;2;334,58;Check-out Realizado
RSV-32068810;QRT-87593;HSP-621032;Central Telefônica;2026-03-06;2026-03-30;2026-04-02;2;372,5;Check-out Realizado
RSV-04531221;QRT-87593;HSP-596290;OTA ViajaMais;2026-01-15;2026-04-09;2026-04-16;2;342,41;Cancelada
RSV-15075741;QRT-87593;HSP-654303;Site Próprio;2026-03-27;2026-04-21;2026-04-23;1;380,22;Check-out Realizado
